scg_name	percent_identity	t_domain	t_phylum	t_class	t_order	t_family	t_genus	t_species	NEG_UWTrinh_BS_0001_F05	NEG_UWTrinh_BS_0001_H05	S200_V00	S200_V11	S200_V22	S200_V33	S200_V44	S201_V00	S201_V11	S201_V22	S201_V33	S201_V44	S207_V0A	S207_V0B	S207_V2A	S207_V2B	S208_V0A	S208_V0B	S208_V2A	S208_V2B	S210_V0A	S210_V0B	S210_V1A	S210_V1B	S211_V00	S211_V11	S211_V22	S212_V00	S212_V11	S212_V22	S213_V00	S213_V11	S213_V22	S214_V0A	S214_V0B	S214_V2A	S214_V2B
S212_Ribosomal_S2_357923	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Bariatricus	None	0.0	0.0	26.323630136986303	29.052464228934817	5.684931506849315	1.950268817204301	123.04663212435233	0.0	3.232715008431703	2.734567901234568	21.658602150537636	55.51907356948229	187.4090909090909	152.5650929899857	113.77349768875193	115.94290657439447	30.22503516174402	8.226519337016574	114.03908355795149	66.17514970059881	160.72591362126246	90.91363636363636	139.31786941580756	116.0256064690027	45.03314121037464	21.471774193548388	42.978886756238005	11.464506172839506	44.067880794701985	35.63166953528399	26.709779179810724	20.64790996784566	10.529411764705882	88.44636678200692	86.50403225806451	81.2064	20.618279569892472
S212_Ribosomal_S2_23075	100.0	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	None	0.0	0.0	9.907630522088354	75.34322033898304	16.40495867768595	0.6130268199233716	250.99616858237547	33.84541062801932	51.23834196891192	91.23931623931624	7.994186046511628	41.08791208791209	33.794466403162055	20.03448275862069	50.26819923371647	47.226851851851855	46.96511627906977	18.34865900383142	39.99090909090909	25.05263157894737	24.75095785440613	14.360153256704981	10.868217054263566	8.413636363636364	22.20689655172414	2.3911290322580645	59.95544554455446	41.92468619246862	18.60919540229885	39.11494252873563	85.49090909090908	5.059071729957806	5.401069518716578	1.4904214559386972	12.647509578544062	18.252747252747252	9.647773279352228
S212_Ribosomal_S2_205350	100.0	Bacteria	Bacillota_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister sp002320515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34988713318284426	0.0	0.0	0.0	1.7581573896353166	0.0	0.0	0.0	0.0	200.67076923076922	298.98910081743867	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S212_Ribosomal_S2_298534	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	None	0.0	0.0	0.18792866941015088	0.0	0.0	0.0	238.302034428795	84.57412790697674	163.62198795180723	47.596774193548384	37.940850277264325	261.35901386748844	125.44049459041732	135.74889217134415	126.23391812865498	152.78998609179416	48.72274143302181	18.731012658227847	163.584142394822	106.12606473594549	10.908959537572255	6.894854586129754	202.33193863319386	173.7914951989026	19.32902298850575	202.3562610229277	102.19439579684763	5.64935064935065	5.6351084812623276	193.38372093023256	24.984848484848484	64.63786008230453	57.28285714285714	16.623036649214658	13.116724738675957	56.81147540983606	19.019685039370078
S212_Ribosomal_S2_313394	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	None	0.0	0.0	8.220367278797996	8.942622950819672	5.486322188449848	478.74718196457326	14.129952456418383	55.063520871143375	8.962450592885375	49.65620542082739	16.64624505928854	85.48595505617978	138.50791139240508	124.12978369384359	59.60967741935484	72.52704576976421	30.258169934640524	12.201663201663202	119.09836065573771	84.13578274760384	72.45441389290883	34.51264755480607	97.80279232111693	100.69932432432432	27.913194444444443	67.20516717325228	71.53481481481481	14.973837209302326	88.83653846153847	88.69269102990033	17.221311475409838	23.34966216216216	5.160862354892205	75.78668941979522	50.16120218579235	62.984591679506934	7.919839679358717
S212_Ribosomal_S2_300085	98.6	Bacteria	Bacillota_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus_A	None	0.0	0.0	0.0	0.0	0.0	9.733812949640289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.22539682539683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S212_Ribosomal_S2_5182	100.0	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	None	0.0	0.0	60.0	66.38095238095238	23.39563862928349	1064.9859550561798	0.0	198.01408450704224	175.7703081232493	103.6413612565445	88.21854304635761	173.35691318327974	129.6047197640118	128.37417218543047	45.88423645320197	34.678100263852244	28.858744394618835	13.076487252124647	42.36857142857143	25.821529745042493	59.862637362637365	38.63896103896104	87.3211009174312	66.46975088967972	107.44783715012723	7.352941176470588	59.0325	117.03521126760563	215.4253164556962	255.61744966442953	51.58205128205128	26.227040816326532	29.953161592505854	96.31901840490798	64.66225165562913	97.5641646489104	55.72492836676218
S212_Ribosomal_S2_252995	100.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	None	0.0	0.0	80.99860529986053	510.27303182579567	259.96276595744683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.4796875	154.66831683168317	77.25386996904025	131.01408450704224	1272.876056338028	632.1461988304094	159.49724517906336	116.78221415607986	231.64203612479474	120.36619718309859	286.80392156862746	399.71884057971016	198.4701601164483	34.19484240687679	279.9823529411765	174.01963534361852	211.60267857142858	650.074074074074	15.092088197146563	5.756267409470752	7.0425963488843815	17.30350194552529	5.321969696969697	301.49142857142857	115.99057873485869
S212_Ribosomal_S2_231493	100.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A	Alistipes_A indistinctus	0.0	0.0	0.0	8.919558359621451	10.769805680119582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.622489959839358	31.88858695652174	31.72584541062802	4.628851540616247	3.9367816091954024	0.0	0.0	0.0	0.0	2.3185530921820305	0.0	2.4114942528735632	0.0
S212_Ribosomal_S2_133704	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea_A	Dorea_A longicatena	0.0	0.0	30.83888888888889	15.964757709251101	22.917963224893917	2.602981029810298	71.61174551386623	267.05316091954023	49.0814332247557	66.60211800302572	62.36644951140065	112.52724594992637	278.10283687943263	215.56062767475035	235.35763888888889	228.03685092127304	108.93396226415095	26.92332789559543	150.65472779369628	97.40985915492958	157.2120786516854	72.57123098201936	325.2710743801653	213.74246987951807	62.26575342465753	45.437209302325584	118.55156950672645	18.261712439418417	188.11946902654867	144.80811232449298	24.183431952662723	67.06540447504302	12.199445983379501	149.16006600660066	133.47831978319783	113.06552262090483	27.175271739130434
S212_Ribosomal_S2_336460	100.0	Bacteria	None	None	None	None	None	None	0.0	0.0	136.01829268292684	120.63146551724138	264.94674556213016	0.0	54.6551724137931	167.12433862433863	87.2797619047619	201.33056133056132	88.71005917159763	191.6232741617357	213.11332007952285	216.95857988165682	103.81262327416174	125.49112426035504	193.11311053984576	77.91518737672584	305.14398422090727	246.0966469428008	330.0591715976331	227.00394477317553	210.6508875739645	172.37475345167653	195.65057471264367	56.74	122.95632183908046	79.27586206896552	228.04008438818565	229.0276134122288	191.2189349112426	96.70178926441352	53.413518886679924	138.56410256410257	172.0276134122288	88.465483234714	62.104536489151876
S212_Ribosomal_S2_29266	99.6	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	None	0.0	0.0	4.324492979719189	0.0	2.0454545454545454	0.0	218.8259325044405	97.79962546816479	20.423290203327173	30.836021505376344	10.972602739726028	66.39329268292683	42.59342915811088	39.59139784946237	46.875	47.44925575101489	17.803763440860216	2.51158940397351	86.60420315236428	45.0364500792393	59.32835820895522	25.193776520509193	43.2192	17.5497311827957	15.007668711656441	0.9294532627865961	10.007692307692308	7.301247771836007	21.17562724014337	19.11962365591398	1.224283305227656	0.8939393939393939	2.0472175379426645	26.070032573289904	14.688760806916427	17.06694560669456	5.764784946236559
S212_Ribosomal_S2_129619	100.0	Bacteria	Bacillota_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp000435835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.43607305936074	3.828767123287671	0.0	1.321917808219178	0.0	0.0	0.0	0.0	0.0	15.914841849148418	1.7716894977168949	25.27853881278539	9.617948717948718	35.773972602739725	12.127946127946128	17.73972602739726	7.687214611872146	0.0	0.3105022831050228	1.4105263157894736	0.0	0.0	6.662538699690402	0.0	0.0	0.0	22.979166666666668	10.531963470319635	4.938356164383562	0.0
S212_Ribosomal_S2_251991	100.0	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium kashiwanohense_A	0.0	0.0	0.0	87.27525622254758	37.12958115183246	792.4667630057803	175.35416666666666	255.8358413132695	63.865650969529085	88.05194805194805	6.882917466410748	173.85	31.613138686131386	37.25265957446808	28.040518638573744	21.193766937669377	29.881305637982194	18.75153374233129	5.321483771251932	3.6358620689655172	0.7282229965156795	0.0	10.683976261127597	12.055408970976254	52.733333333333334	937.8473154362416	107.47685834502104	62.84129429892142	373.0744849445325	542.7220812182741	21.589527027027028	41.14324693042292	0.6422487223168655	2.8817005545286505	2.4734982332155475	4.051236749116608	6.584229390681004
S212_Ribosomal_S2_296024	100.0	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	UBA1394	UBA1394 sp900538575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5622489959839356	0.0	3.1164658634538154	1.5542168674698795	2.791164658634538	0.0	0.0	0.5823293172690763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.97235023041475	11.496875	0.0	0.0	0.0	0.0	0.0	0.5903614457831325	2.353413654618474	0.0
S212_Ribosomal_S2_79448	100.0	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Dysosmobacter	Dysosmobacter sp900544105	0.0	0.0	0.0	12.114583333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4479166666666665	0.9635416666666666	0.0	0.0	5.46875	1.7864583333333333	0.0	0.0	1.837837837837838	2.90625	2.1405405405405404	1.4172185430463575	18.176795580110497	2.96875	34.109375	27.1	0.0	9.630208333333334	51.44444444444444	9.151041666666666	0.8715596330275229	7.90625	7.039370078740157	2.0225563909774436	2.4652777777777777
S212_Ribosomal_S2_218716	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	RUG14243	RUG14243 sp905236735	0.0	0.0	0.0	8.112994350282486	0.0	40.855932203389834	11.63276836158192	7.463276836158192	0.0	0.0	4.141242937853107	5.011299435028248	3.367231638418079	8.093333333333334	3.288135593220339	0.0	0.0	0.0	8.361581920903955	7.9491525423728815	3.943502824858757	9.07909604519774	0.0	7.548022598870056	0.0	0.0	0.0	4.917241379310345	10.451923076923077	7.335664335664336	0.0	2.6666666666666665	0.0	0.0	0.0	0.0	0.0
S212_Ribosomal_S2_180830	100.0	Bacteria	Bacillota_A	Clostridia	UBA1381	UBA1381	CAG-41	CAG-41 sp900066215	0.0	0.0	6.11900826446281	2.2399425287356323	4.3558558558558556	0.0	15.669254658385093	52.57021996615905	25.775665399239543	0.4878048780487805	12.449175824175825	259.09223300970876	11.596119929453263	13.027737226277372	27.046017699115044	21.902027027027028	10.113309352517986	0.8224932249322493	9.996598639455783	6.109489051094891	13.922659430122117	2.9913916786226684	24.128022759601706	16.020793950850663	5.432216905901116	5.963478260869565	16.638239339752406	0.0	8.837243401759531	4.887737478411053	3.1757469244288226	7.665191740412979	0.0	16.583732057416267	13.4579945799458	14.778929188255614	2.0636856368563685
S212_Ribosomal_S2_230497	99.2	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Fimenecus	Fimenecus sp000432435	0.0	0.0	0.0	26.06990291262136	16.84570596797671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8887303851640513	0.0	6.988005997001499	13.044642857142858	64.441091954023	36.184387617765815	102.72714285714285	46.71146953405018	15.485232067510548	16.8412213740458	143.2034976152623	100.18870523415978	81.64643399089529	71.00601202404809	113.29915730337079	5.660839160839161	41.84639498432602	32.934891485809686	29.891485809682806	65.84543010752688	18.112068965517242	0.0	0.0	0.0	0.0
S212_Ribosomal_S2_102498	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter rectalis	0.0	0.0	164.71753246753246	49.407518796992484	22.380378657487093	2.1260364842454393	848.6902654867257	126.54574638844302	83.9437148217636	486.13381555153705	234.1846405228758	523.5224550898204	401.4097421203438	374.4019471488178	488.40909090909093	777.9707520891365	457.2398884239888	155.14779874213838	441.86687797147385	301.86656200941917	218.59420289855072	115.62337662337663	173.58681672025725	158.72677595628414	196.79969650986342	318.3215258855586	171.84549356223175	121.74566473988439	785.466966966967	1164.2093023255813	54.43505477308294	138.82291666666666	89.83333333333333	33.61262553802008	24.31711409395973	289.6334913112164	93.42405063291139
S212_Ribosomal_S2_378468	95.2	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	Fimadaptatus	Fimadaptatus faecigallinarum	0.0	0.0	1.931547619047619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.681547619047619	10.78989898989899	7.885350318471337	7.853813559322034	4.970099667774086	0.685251798561151	1.6209850107066381	0.8052930056710775	2.0875763747454177	1.6497975708502024	5.068493150684931	5.960207612456747	1.474702380952381	2.1547619047619047	3.27765726681128	8.787202380952381	1.1101190476190477	8.430255402750491	7.223404255319149	9.416974169741698	2.9734345351043645	8.803536345776031	0.0	9.361359570661897	0.7068273092369478
S212_Ribosomal_S2_54374	100.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella corporis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.327683615819209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S212_Ribosomal_S2_64103	99.5	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminiclostridium_E	None	0.0	0.0	0.0	0.0	0.0	0.0	18.304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.5	41.01106194690266	27.714532871972317	15.963076923076922	0.0	0.0	0.0	2.2072368421052633	3.1758241758241756	27.272540983606557	9.216101694915254	72.53832116788321	8.217712177121772
S212_Ribosomal_S2_125033	100.0	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium bifidum	0.0	0.0	0.0	66.08625730994152	252.5729984301413	244.1511423550088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	362.61233480176213	191.6253687315634	0.0	0.0	259.47017045454544	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S212_Ribosomal_S2_344172	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea formicigenerans	0.0	0.0	3.3952802359882006	9.280431432973806	7.089333333333333	0.0	5.194852941176471	230.07460317460317	31.12792511700468	46.00438596491228	39.201626016260164	114.24367088607595	63.291536050156736	55.648475120385235	136.63082437275986	93.4573502722323	26.844	10.206666666666667	68.34156976744185	47.53901734104046	44.32420091324201	16.23654159869494	38.47953216374269	44.916438356164385	14.606653620352251	16.505	21.066011235955056	5.683266932270916	37.603719599427755	36.15614617940199	14.078048780487805	13.391812865497077	4.991525423728813	26.361842105263158	35.11613876319759	18.581903276131044	2.4190317195325544
S212_Ribosomal_S2_233075	100.0	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Butyricicoccaceae	Agathobaculum	Agathobaculum sp934504345	0.0	0.0	84.95423728813559	23.768595041322314	8.489291598023064	0.0	80.43014705882354	91.74712643678161	50.9266862170088	24.738539898132426	51.07120743034056	61.86143572621035	29.903654485049834	26.8422131147541	2.3112947658402203	2.5346534653465347	23.97962648556876	6.977848101265823	27.494978479196558	18.58307210031348	41.01381692573403	31.085072231139648	56.74809160305343	46.29017857142857	12.489731437598737	12.270348837209303	23.35034013605442	60.6310861423221	51.101246105919	62.7973174366617	34.95970149253731	34.3312101910828	39.677471636953	30.470967741935485	29.707927677329625	9.487644151565075	10.392351274787535
S212_Ribosomal_S2_33910	100.0	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas coprocola	0.0	0.0	0.0	12.9	0.0	0.0	19.616438356164384	0.0	3.8828828828828827	6.32579185520362	0.0	0.0	4.36036036036036	1.3738738738738738	0.0	0.0	17.980861244019138	5.461038961038961	4.63063063063063	15.225165562913908	0.0	12.882716049382717	0.0	0.0	33.94193548387097	0.0	12.954545454545455	8.813664596273291	0.0	16.377142857142857	48.490990990990994	12.6651376146789	14.891891891891891	28.39664804469274	17.318181818181817	10.91304347826087	6.256983240223463
S212_Ribosomal_S2_3706	99.6	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Clostridium_A	Clostridium_A leptum	0.0	0.0	1.1422845691382766	0.0	0.0	0.0	1.7817938420348058	0.0	0.0	0.0	0.0	0.0	2.9592696629213484	6.073873873873874	0.0	0.0	0.0	0.0	1.5890227576974565	0.0	0.0	0.7884872824631861	0.10575635876840696	0.8955823293172691	3.1415797317436662	0.0	2.5436241610738257	18.399122807017545	17.853932584269664	0.0	8.040229885057471	91.5625	0.0	25.712538226299696	24.371134020618555	15.34634974533107	11.190825688073394
S212_Ribosomal_S2_109182	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	None	0.0	0.0	16.7731673582296	19.8272884283247	1.4697754749568221	371.5404475043029	69.36629526462396	95.97780859916782	24.244615384615386	107.47426981919332	10.874432677760968	222.9607250755287	99.93087557603687	94.50392464678178	18.53323029366306	26.948247078464107	32.75407166123779	4.41852487135506	24.91860465116279	26.590219224283306	39.30804248861912	15.943283582089553	53.04948805460751	46.62049062049062	26.494773519163765	104.04975922953452	109.77917981072555	4.5892307692307694	110.55228758169935	204.348031496063	15.709401709401709	20.057199211045365	5.942275042444821	55.70182555780933	47.472673559822745	71.14860681114551	7.848275862068966
S212_Ribosomal_S2_233610	100.0	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia_A	None	0.0	0.0	9.795522388059702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.089665653495441	6.1245847176079735	9.090121317157712	3.6355555555555554	3.8601307189542484	1.033112582781457	0.0	0.0	0.0	0.0
S212_Ribosomal_S2_332939	100.0	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_A	Parasutterella	None	0.0	0.0	0.0	9.348484848484848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.732283464566929	0.0	0.0	0.0	3.340909090909091	0.0	0.0	0.0	0.0	0.0	0.0	1.6534653465346534	0.0
S212_Ribosomal_S2_38028	100.0	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	None	0.0	0.0	8.152777777777779	70.14808652246256	32.193929173693085	0.8378870673952641	322.48770491803276	274.3092105263158	215.9669260700389	206.67843137254903	20.88330341113106	214.17690875232773	17.57884231536926	8.647469458987784	2.7941176470588234	14.643776824034335	4.029315960912052	1.1526104417670682	4.200617283950617	0.9658273381294964	72.0671506352087	39.351027397260275	33.916666666666664	14.027777777777779	32.52121212121212	13.242811501597444	76.80670611439842	26.95505617977528	49.3448275862069	73.6952380952381	27.434589800443458	3.689814814814815	0.0	15.515217391304347	6.163967611336032	27.887254901960784	5.31013916500994
S212_Ribosomal_S2_3220	100.0	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Hominisplanchenecus	None	0.0	0.0	11.234347048300537	0.0	0.0	0.0	103.86435786435787	195.30308219178082	53.735690235690235	171.30550918196994	69.52420470262794	186.79467680608366	27.149253731343283	17.115173674588664	15.90783410138249	21.111975116640746	3.832179930795848	2.8081632653061224	16.787650602409638	5.125490196078432	18.013412816691506	12.468027210884355	0.0	0.9948630136986302	41.375178316690445	1.8979591836734695	3.6257225433526012	28.043413173652695	70.95295902883156	19.98095238095238	2.0131826741996233	3.017699115044248	3.691156462585034	13.05940594059406	9.84129213483146	8.321243523316062	5.275204359673024
